Ticker,Name,Weight,Shares,Price
DMRC UW Equity,Digimarc Corp,--,--,31.27
DK UN Equity,Delek US Holdings Inc,--,--,19.48
ORBC UW Equity,ORBCOMM Inc,--,--,11.26
UTMD UW Equity,Utah Medical Products Inc,--,--,85.43
ADUS UW Equity,Addus HomeCare Corp,--,--,86.5
TREE UW Equity,LendingTree Inc,--,--,210.93
RBBN UW Equity,Ribbon Communications Inc,--,--,7.37
PRTA UW Equity,Prothena Corp PLC,--,--,55.71
SOI UN Equity,Solaris Oilfield Infrastructure Inc,--,--,9.4
LAND UQ Equity,Gladstone Land Corp,--,--,23.6
NWLI UW Equity,National Western Life Group Inc,--,--,223.82
ULCC UW Equity,Frontier Group Holdings Inc,--,--,16.19
SGRY UW Equity,Surgery Partners Inc,--,--,63.07
PFGC UN Equity,Performance Food Group Co,--,--,46.86
SPB UN Equity,Spectrum Brands Holdings Inc,--,--,83
ARNC UN Equity,Arconic Corp,--,--,34.73
EVLO UW Equity,Evelo Biosciences Inc,--,--,13.49
AON UN Equity,Aon PLC,--,--,237.72
MHLD UR Equity,Maiden Holdings Ltd,--,--,3.26
SPOT UN Equity,Spotify Technology SA,--,--,263.52
SWTX UW Equity,SpringWorks Therapeutics Inc,--,--,83.81
ALRS UR Equity,Alerus Financial Corp,--,--,28.44
CURO UN Equity,Curo Group Holdings Corp,--,--,16.7
EQH UN Equity,Equitable Holdings Inc,--,--,29.6
MBIN UR Equity,Merchants Bancorp/IN,--,--,38.56
TH UR Equity,Target Hospitality Corp,--,--,3.61
FTCI UQ Equity,FTC Solar Inc,--,--,12.16
LSEA UR Equity,Landsea Homes Corp,--,--,8.22
VVV UN Equity,Valvoline Inc,--,--,32
EIGR UQ Equity,Eiger BioPharmaceuticals Inc,--,--,8.78
SMSI UR Equity,Smith Micro Software Inc,--,--,5.14
DRNA UW Equity,Dicerna Pharmaceuticals Inc,--,--,37.05
FUBO UN Equity,fuboTV Inc,--,--,29.11
HTA UN Equity,Healthcare Trust of America Inc,--,--,27.24
OGS UN Equity,ONE Gas Inc,--,--,73.69
NET UN Equity,Cloudflare Inc,--,--,108.93
INSM UW Equity,Insmed Inc,--,--,28.06
RARE UW Equity,Ultragenyx Pharmaceutical Inc,--,--,91.42
MBUU UQ Equity,Malibu Boats Inc,--,--,70.05
AMKR UW Equity,Amkor Technology Inc,--,--,22.75
TRUE UW Equity,TrueCar Inc,--,--,5.58
EGHT UN Equity,8x8 Inc,--,--,27.67
Z UW Equity,Zillow Group Inc,--,--,119.68
ACET UQ Equity,Adicet Bio Inc,--,--,9.58
MC UN Equity,Moelis & Co,--,--,55.61
RLGY UN Equity,Realogy Holdings Corp,--,--,18.32
FLXS UW Equity,Flexsteel Industries Inc,--,--,39.65
HBNC UW Equity,Horizon Bancorp Inc/IN,--,--,16.77
RVMD UW Equity,REVOLUTION Medicines Inc,--,--,31.44
PATK UW Equity,Patrick Industries Inc,--,--,71.93
PPBI UW Equity,Pacific Premier Bancorp Inc,--,--,40.66
STEM UN Equity,Stem Inc,--,--,35.97
CARA UQ Equity,Cara Therapeutics Inc,--,--,14.33
ITCI UW Equity,Intra-Cellular Therapies Inc,--,--,42.1
WORK UN Equity,Slack Technologies Inc,--,--,44.57
SMAR UN Equity,Smartsheet Inc,--,--,76.1
STNE UW Equity,StoneCo Ltd,--,--,68.72
DOCU UW Equity,DocuSign Inc,--,--,288.18
GWRE UN Equity,Guidewire Software Inc,--,--,113.32
ATRO UW Equity,Astronics Corp,--,--,17.43
CLPT UR Equity,ClearPoint Neuro Inc,--,--,17.93
PASG UW Equity,Passage Bio Inc,--,--,13.26
SSTK UN Equity,Shutterstock Inc,--,--,100.47
NBHC UN Equity,National Bank Holdings Corp,--,--,36.6
MBII UR Equity,Marrone Bio Innovations Inc,--,--,1.64
SRC UN Equity,Spirit Realty Capital Inc,--,--,48.15
IR UN Equity,Ingersoll Rand Inc,--,--,48.26
BBCP UR Equity,Concrete Pumping Holdings Inc,--,--,8.18
EVOP UQ Equity,Evo Payments Inc,--,--,29.04
MSM UN Equity,MSC Industrial Direct Co Inc,--,--,90.8
BCAB UQ Equity,BioAtla Inc,--,--,43.04
FANG UW Equity,Diamondback Energy Inc,--,--,91.17
UPST UW Equity,Upstart Holdings Inc,--,--,120
DBX UW Equity,Dropbox Inc,--,--,30.9
VERI UQ Equity,Veritone Inc,--,--,19.28
NVCR UW Equity,Novocure Ltd,--,--,185.96
NEO UR Equity,NeoGenomics Inc,--,--,44.88
MVBF UR Equity,MVB Financial Corp,--,--,41.86
QTRX UQ Equity,Quanterix Corp,--,--,57.33
VRCA UQ Equity,Verrica Pharmaceuticals Inc,--,--,10.66
VRAY UQ Equity,ViewRay Inc,--,--,6.62
TROX UN Equity,Tronox Holdings PLC,--,--,21.37
AVXL UR Equity,Anavex Life Sciences Corp,--,--,25.35
VLDR UW Equity,Velodyne Lidar Inc,--,--,9.96
OOMA UN Equity,Ooma Inc,--,--,19.31
NARI UW Equity,Inari Medical Inc,--,--,95.3
NKLA UW Equity,Nikola Corp,--,--,16.39
VRM UW Equity,Vroom Inc,--,--,42.02
BCPC UW Equity,Balchem Corp,--,--,131.02
GSHD UW Equity,Goosehead Insurance Inc,--,--,128.07
GMS UN Equity,GMS Inc,--,--,46.94
USFD UN Equity,US Foods Holding Corp,--,--,36.76
AGIO UW Equity,Agios Pharmaceuticals Inc,--,--,57.26
SCWX UW Equity,SecureWorks Corp,--,--,20.96
SYRS UW Equity,Syros Pharmaceuticals Inc,--,--,5.29
ALLY UN Equity,Ally Financial Inc,--,--,49.6
