Ticker,Name,Weight,Shares,Price
INDB UW Equity,Independent Bank Corp,--,--,78.47
BLUE UW Equity,Bluebird Bio Inc,--,--,30.91
GFF UN Equity,Griffon Corp,--,--,26.23
IVC UN Equity,Invacare Corp,--,--,8.12
IPAR UW Equity,Inter Parfums Inc,--,--,72.17
JJSF UW Equity,J & J Snack Foods Corp,--,--,175.1
KEX UN Equity,Kirby Corp,--,--,63.48
VIVO UW Equity,Meridian Bioscience Inc,--,--,20.98
ANET UN Equity,Arista Networks Inc,--,--,362.22
LANC UW Equity,Lancaster Colony Corp,--,--,195.59
LAWS UW Equity,Lawson Products Inc/DE,--,--,52.69
LNN UN Equity,Lindsay Corp,--,--,160.89
CMRX UQ Equity,Chimerix Inc,--,--,7.89
PRA UN Equity,ProAssurance Corp,--,--,23.71
MEI UN Equity,Methode Electronics Inc,--,--,48.49
MMSI UW Equity,Merit Medical Systems Inc,--,--,64.45
MSA UN Equity,MSA Safety Inc,--,--,164.63
MNRO UW Equity,Monro Inc,--,--,64.35
MOG/A UN Equity,Moog Inc,--,--,86.29
MCS UN Equity,Marcus Corp/The,--,--,22.3
MCY UN Equity,Mercury General Corp,--,--,63.24
HFFG UR Equity,HF Foods Group Inc,--,--,5.3
BWFG UQ Equity,Bankwell Financial Group Inc,--,--,27.99
MTRX UW Equity,Matrix Service Co,--,--,10.3
MYE UN Equity,Myers Industries Inc,--,--,21.26
NBTB UW Equity,NBT Bancorp Inc,--,--,37.36
NDSN UW Equity,Nordson Corp,--,--,220.67
NEOG UW Equity,Neogen Corp,--,--,45.95
NNN UN Equity,National Retail Properties Inc,--,--,47.88
NVR UN Equity,NVR Inc,--,--,4844.5
NWN UN Equity,Northwest Natural Holding Co,--,--,53.35
EVTC UN Equity,EVERTEC Inc,--,--,44.42
ODFL UW Equity,Old Dominion Freight Line Inc,--,--,253.61
RLGT UA Equity,Radiant Logistics Inc,--,--,7.01
CUZ UN Equity,Cousins Properties Inc,--,--,37.94
PDCE UW Equity,PDC Energy Inc,--,--,49.35
AGYS UW Equity,Agilysys Inc,--,--,55.89
PLXS UW Equity,Plexus Corp,--,--,91.1
POWL UW Equity,Powell Industries Inc,--,--,31.81
PSB UN Equity,PS Business Parks Inc,--,--,150.62
KWR UN Equity,Quaker Chemical Corp,--,--,236.6
NXGN UW Equity,NextGen Healthcare Inc,--,--,17.14
RBC UN Equity,Regal Beloit Corp,--,--,132.16
REGN UW Equity,Regeneron Pharmaceuticals Inc,--,--,550.55
RGS UN Equity,Regis Corp,--,--,9.56
OFC UN Equity,Corporate Office Properties Trust,--,--,27.64
UEIC UW Equity,Universal Electronics Inc,--,--,49.28
ROG UN Equity,Rogers Corp,--,--,192.53
DLTH UW Equity,Duluth Holdings Inc,--,--,17.07
RPM UN Equity,RPM International Inc,--,--,88.74
SAFM UW Equity,Sanderson Farms Inc,--,--,194.06
SCHL UW Equity,Scholastic Corp,--,--,38.16
SCL UN Equity,Stepan Co,--,--,123.25
SMG UN Equity,Scotts Miracle-Gro Co/The,--,--,189.32
SENEA UW Equity,Seneca Foods Corp,--,--,50
REZI UN Equity,Resideo Technologies Inc,--,--,29.55
SFNC UW Equity,Simmons First National Corp,--,--,30.69
BXMT UN Equity,Blackstone Mortgage Trust Inc,--,--,33.35
SIGI UW Equity,Selective Insurance Group Inc,--,--,79.85
CMO UN Equity,Capstead Mortgage Corp,--,--,6.31
CRD/A UN Equity,Crawford & Co,--,--,9.34
LASR UW Equity,nLight Inc,--,--,32.64
STC UN Equity,Stewart Information Services Corp,--,--,56.4
ELOX UQ Equity,Eloxx Pharmaceuticals Inc,--,--,2.08
SIVB UW Equity,SVB Financial Group,--,--,564.71
SMTC UW Equity,Semtech Corp,--,--,66.12
CTO UN Equity,CTO Realty Growth Inc,--,--,53.16
LEN/B UN Equity,Lennar Corp,--,--,77.91
PII UN Equity,Polaris Inc,--,--,133.86
BLBD UQ Equity,Blue Bird Corp,--,--,27.54
SHYF UW Equity,Shyft Group Inc/The,--,--,37.91
PCTY UW Equity,Paylocity Holding Corp,--,--,193.36
STBA UW Equity,S&T Bancorp Inc,--,--,32.48
AWR UN Equity,American States Water Co,--,--,81.18
MRNS UQ Equity,Marinus Pharmaceuticals Inc,--,--,19.18
TNC UN Equity,Tennant Co,--,--,80.65
HQY UW Equity,HealthEquity Inc,--,--,83.34
TMP UA Equity,Tompkins Financial Corp,--,--,80.14
LMNR UW Equity,Limoneira Co,--,--,17.85
TECH UW Equity,Bio-Techne Corp,--,--,436.54
TFX UN Equity,Teleflex Inc,--,--,412.21
ADVM UQ Equity,Adverum Biotechnologies Inc,--,--,3.82
SGMS UW Equity,Scientific Games Corp,--,--,76.23
BLX UN Equity,Bladex,--,--,15.83
TRMB UW Equity,Trimble Inc,--,--,81.05
TRST UW Equity,TrustCo Bank Corp NY,--,--,35.35
UBSI UW Equity,United Bankshares Inc/WV,--,--,38.1
ARW UN Equity,Arrow Electronics Inc,--,--,112.95
UFCS UW Equity,United Fire Group Inc,--,--,27.48
PAHC UQ Equity,Phibro Animal Health Corp,--,--,28.45
KMPR UN Equity,Kemper Corp,--,--,73.91
HEI/A UN Equity,HEICO Corp,--,--,128.27
PTCT UW Equity,PTC Therapeutics Inc,--,--,43.86
VST UN Equity,Vistra Corp,--,--,18.39
VMI UN Equity,Valmont Industries Inc,--,--,235.93
VICR UW Equity,Vicor Corp,--,--,100
VOXX UW Equity,VOXX International Corp,--,--,13.96
DX UN Equity,Dynex Capital Inc,--,--,19.1
TTEK UW Equity,Tetra Tech Inc,--,--,123.06
WTS UN Equity,Watts Water Technologies Inc,--,--,141.57
WBS UN Equity,Webster Financial Corp,--,--,57.18
WDFC UW Equity,WD-40 Co,--,--,258.34
AMBC UN Equity,Ambac Financial Group Inc,--,--,16.26
WERN UW Equity,Werner Enterprises Inc,--,--,44.59
FRBA UQ Equity,First Bank/Hamilton NJ,--,--,14.09
WAFD UW Equity,Washington Federal Inc,--,--,32.66
JW/A UN Equity,John Wiley & Sons Inc,--,--,58.79
WIRE UW Equity,Encore Wire Corp,--,--,77.25
WRLD UW Equity,World Acceptance Corp,--,--,164.46
WSO UN Equity,Watsco Inc,--,--,280.85
ZBRA UW Equity,Zebra Technologies Corp,--,--,510.65
SKT UN Equity,Tanger Factory Outlet Centers Inc,--,--,18.87
WTTR UN Equity,Select Energy Services Inc,--,--,6.58
PRMW UN Equity,Primo Water Corp,--,--,16.8
SIG UN Equity,Signet Jewelers Ltd,--,--,78.01
AYX UN Equity,Alteryx Inc,--,--,89.41
LTC UN Equity,LTC Properties Inc,--,--,39.06
OHI UN Equity,Omega Healthcare Investors Inc,--,--,36.87
PUMP UN Equity,ProPetro Holding Corp,--,--,10.26
LFUS UW Equity,Littelfuse Inc,--,--,247.43
SM UN Equity,SM Energy Co,--,--,26.65
CHUY UW Equity,Chuy's Holdings Inc,--,--,37.68
PAVM UR Equity,PAVmed Inc,--,--,6.71
CNMD UN Equity,CONMED Corp,--,--,140.99
BFIN UW Equity,BankFinancial Corp,--,--,11.5
CRY UN Equity,CryoLife Inc,--,--,29.18
APTS UN Equity,Preferred Apartment Communities Inc,--,--,10.03
AKR UN Equity,Acadia Realty Trust,--,--,22.16
HOME UN Equity,At Home Group Inc,--,--,36.78
RGA UN Equity,Reinsurance Group of America Inc,--,--,119.57
PZZA UW Equity,Papa John's International Inc,--,--,103.08
GEF UN Equity,Greif Inc,--,--,60.4
BYD UN Equity,Boyd Gaming Corp,--,--,61.06
MCRI UW Equity,Monarch Casino & Resort Inc,--,--,67.46
MOV UN Equity,Movado Group Inc,--,--,31.5
FRO UN Equity,Frontline Ltd/Bermuda,--,--,8.84
BFS UN Equity,Saul Centers Inc,--,--,46.35
OPK UW Equity,OPKO Health Inc,--,--,3.86
MHO UN Equity,M/I Homes Inc,--,--,58.88
ROCK UW Equity,Gibraltar Industries Inc,--,--,76.56
GRAY UQ Equity,Graybug Vision Inc,--,--,5.2
AVID UW Equity,Avid Technology Inc,--,--,38.17
UBER UN Equity,Uber Technologies Inc,--,--,51.73
CRBP UQ Equity,Corbus Pharmaceuticals Holdings Inc,--,--,1.89
UFPI UW Equity,UFP Industries Inc,--,--,72.73
VRRM UR Equity,Verra Mobility Corp,--,--,15.78
LXP UN Equity,Lexington Realty Trust,--,--,12.26
ONTO UN Equity,Onto Innovation Inc,--,--,72.12
FFIN UW Equity,First Financial Bankshares Inc,--,--,49.72
FWRD UW Equity,Forward Air Corp,--,--,91.91
HAIN UW Equity,Hain Celestial Group Inc/The,--,--,40.57
MAA UN Equity,Mid-America Apartment Communities Inc,--,--,170.15
TWLO UN Equity,Twilio Inc,--,--,383.69
SHOO UW Equity,Steven Madden Ltd,--,--,44.68
TSCO UW Equity,Tractor Supply Co,--,--,180.29
POLY UN Equity,Plantronics Inc,--,--,41.99
MED UN Equity,Medifast Inc,--,--,276.41
CPRT UW Equity,Copart Inc,--,--,133.28
DAKT UW Equity,Daktronics Inc,--,--,6.42
ALB UN Equity,Albemarle Corp,--,--,166.77
TBI UN Equity,TrueBlue Inc,--,--,29.52
ESQ UR Equity,Esquire Financial Holdings Inc,--,--,23.95
DSPG UW Equity,DSP Group Inc,--,--,15.09
ATXI UR Equity,Avenue Therapeutics Inc,--,--,2.57
BPFH UW Equity,Boston Private Financial Holdings Inc,--,--,14.88
DAR UN Equity,Darling Ingredients Inc,--,--,65.5
SCSC UW Equity,ScanSource Inc,--,--,28.22
GEF/B UN Equity,Greif Inc,--,--,59.92
FHB UW Equity,First Hawaiian Inc,--,--,29.44
MGNI UW Equity,Magnite Inc,--,--,36.5
EXP UN Equity,Eagle Materials Inc,--,--,143.14
AMRX UN Equity,Amneal Pharmaceuticals Inc,--,--,5.34
HIW UN Equity,Highwoods Properties Inc,--,--,46.56
CALM UW Equity,Cal-Maine Foods Inc,--,--,37.13
SSD UN Equity,Simpson Manufacturing Co Inc,--,--,110.09
ESS UN Equity,Essex Property Trust Inc,--,--,307.35
GEO UN Equity,GEO Group Inc/The,--,--,7.46
MATW UW Equity,Matthews International Corp,--,--,35.79
CLI UN Equity,Mack-Cali Realty Corp,--,--,17.11
O UN Equity,Realty Income Corp,--,--,68.13
IMAX UN Equity,IMAX Corp,--,--,22.77
NSIT UW Equity,Insight Enterprises Inc,--,--,100.07
NWBI UW Equity,Northwest Bancshares Inc,--,--,13.66
VECO UW Equity,Veeco Instruments Inc,--,--,23.86
ANDE UW Equity,Andersons Inc/The,--,--,30.79
SLGN UW Equity,Silgan Holdings Inc,--,--,41.64
BRKS UW Equity,Brooks Automation Inc,--,--,94.27
ACIW UW Equity,ACI Worldwide Inc,--,--,38.19
RCII UW Equity,Rent-A-Center Inc/TX,--,--,52.21
NATI UW Equity,National Instruments Corp,--,--,42.88
LGF/A UN Equity,Lions Gate Entertainment Corp,--,--,20.27
IART UW Equity,Integra LifeSciences Holdings Corp,--,--,70.04
IBOC UW Equity,International Bancshares Corp,--,--,44.44
HLIT UW Equity,Harmonic Inc,--,--,8.37
WAB UN Equity,Westinghouse Air Brake Technologies Corp,--,--,82.91
RWT UN Equity,Redwood Trust Inc,--,--,12.17
LSI UN Equity,Life Storage Inc,--,--,108.4
NAT UN Equity,Nordic American Tankers Ltd,--,--,3.41
POOL UW Equity,Pool Corp,--,--,455.77
MD UN Equity,MEDNAX Inc,--,--,31.37
CENX UW Equity,Century Aluminum Co,--,--,12.67
AEIS UW Equity,Advanced Energy Industries Inc,--,--,111.53
MCFE UW Equity,McAfee Corp,--,--,28.34
IVAC UW Equity,Intevac Inc,--,--,6.69
PHAT UW Equity,Phathom Pharmaceuticals Inc,--,--,35
HMPT UW Equity,Home Point Capital Inc,--,--,6.77
CABA UW Equity,Cabaletta Bio Inc,--,--,7.48
CSGS UW Equity,CSG Systems International Inc,--,--,47.18
VMW UN Equity,VMware Inc,--,--,157.12
TTEC UW Equity,TTEC Holdings Inc,--,--,100.79
LORL UW Equity,Loral Space & Communications Inc,--,--,39.16
THG UN Equity,Hanover Insurance Group Inc/The,--,--,138.16
ROAD UW Equity,Construction Partners Inc,--,--,31.12
SWM UN Equity,Schweitzer-Mauduit International Inc,--,--,40
HOPE UW Equity,Hope Bancorp Inc,--,--,14.65
HAFC UW Equity,Hanmi Financial Corp,--,--,19.75
MCF UA Equity,Contango Oil & Gas Co,--,--,4.57
ATRS UR Equity,Antares Pharma Inc,--,--,4.34
HUBG UW Equity,Hub Group Inc,--,--,66.34
STRA UW Equity,Strategic Education Inc,--,--,79.01
MASI UW Equity,Masimo Corp,--,--,244.14
HIBB UW Equity,Hibbett Inc,--,--,82.37
CHMA UW Equity,Chiasma Inc,--,--,4.76
AMSF UW Equity,AMERISAFE Inc,--,--,60.23
MFA UN Equity,MFA Financial Inc,--,--,4.76
TGI UN Equity,Triumph Group Inc,--,--,21.93
VMEO UW Equity,Vimeo Inc,--,--,49
HLX UN Equity,Helix Energy Solutions Group Inc,--,--,6.1
WTFC UW Equity,Wintrust Financial Corp,--,--,79.03
ADC UN Equity,Agree Realty Corp,--,--,71.75
FORR UW Equity,Forrester Research Inc,--,--,45.42
VSAT UW Equity,Viasat Inc,--,--,52.4
LAD UN Equity,Lithia Motors Inc,--,--,341.75
PLCE UW Equity,Children's Place Inc/The,--,--,99.33
BJRI UW Equity,BJ's Restaurants Inc,--,--,48.74
OLLI UQ Equity,Ollie's Bargain Outlet Holdings Inc,--,--,88.87
NSP UN Equity,Insperity Inc,--,--,93.53
KRC UN Equity,Kilroy Realty Corp,--,--,72.36
APO UN Equity,Apollo Global Management Inc,--,--,61.58
SKYW UW Equity,SkyWest Inc,--,--,44.95
SPTN UW Equity,SpartanNash Co,--,--,19.54
UMPQ UW Equity,Umpqua Holdings Corp,--,--,18.93
CXW UN Equity,CoreCivic Inc,--,--,11.15
OSIS UW Equity,OSI Systems Inc,--,--,100.44
OZK UW Equity,Bank OZK,--,--,42.63
NGVC UN Equity,Natural Grocers by Vitamin Cottage Inc,--,--,10.61
JBLU UW Equity,JetBlue Airways Corp,--,--,17.18
FIX UN Equity,Comfort Systems USA Inc,--,--,79.35
FARO UW Equity,FARO Technologies Inc,--,--,79.4
EPR UN Equity,EPR Properties,--,--,53.81
AMCX UW Equity,AMC Networks Inc,--,--,65.15
PETS UW Equity,PetMed Express Inc,--,--,35.27
POWI UW Equity,Power Integrations Inc,--,--,80.67
BJ UN Equity,BJ's Wholesale Club Holdings Inc,--,--,47.16
HI UN Equity,Hillenbrand Inc,--,--,43.28
BV UN Equity,BrightView Holdings Inc,--,--,16.8
DRQ UN Equity,Dril-Quip Inc,--,--,36.45
SFL UN Equity,SFL Corp Ltd,--,--,8.06
AMD UW Equity,Advanced Micro Devices Inc,--,--,85.62
TBIO UW Equity,Translate Bio Inc,--,--,22.9
ABR UN Equity,Arbor Realty Trust Inc,--,--,18.39
URI UN Equity,United Rentals Inc,--,--,312.97
KOS UN Equity,Kosmos Energy Ltd,--,--,3.76
TCDA UW Equity,Tricida Inc,--,--,4.78
MKSI UW Equity,MKS Instruments Inc,--,--,173.29
INGR UN Equity,Ingredion Inc,--,--,90.8
SRDX UW Equity,Surmodics Inc,--,--,54.97
MANH UW Equity,Manhattan Associates Inc,--,--,145.61
HBMD UR Equity,Howard Bancorp Inc,--,--,17
BRKL UW Equity,Brookline Bancorp Inc,--,--,15.63
GOGO UW Equity,Gogo Inc,--,--,11.68
MRCY UW Equity,Mercury Systems Inc,--,--,68.61
WDC UW Equity,Western Digital Corp,--,--,70.75
CPA UN Equity,Copa Holdings SA,--,--,77.05
BRY UW Equity,Berry Corp,--,--,6.82
HSII UW Equity,Heidrick & Struggles International Inc,--,--,46.22
DHT UN Equity,DHT Holdings Inc,--,--,6.67
FOCS UW Equity,Focus Financial Partners Inc,--,--,51.47
HZO UN Equity,MarineMax Inc,--,--,48
TENB UW Equity,Tenable Holdings Inc,--,--,43.69
DAL UN Equity,Delta Air Lines Inc,--,--,44.43
KFY UN Equity,Korn Ferry,--,--,73.15
SKX UN Equity,Skechers USA Inc,--,--,50.24
ZNGA UW Equity,Zynga Inc,--,--,10.65
SNBR UW Equity,Sleep Number Corp,--,--,108.2
UAL UW Equity,United Airlines Holdings Inc,--,--,53.88
CNC UN Equity,Centene Corp,--,--,73.9
CRI UN Equity,Carter's Inc,--,--,105.49
ARR UN Equity,ARMOUR Residential REIT Inc,--,--,11.57
EPAY UW Equity,Bottomline Technologies DE Inc,--,--,38.96
CIM UN Equity,Chimera Investment Corp,--,--,15.4
FLMN UR Equity,Falcon Minerals Corp,--,--,5.18
EWBC UW Equity,East West Bancorp Inc,--,--,74.18
JCOM UW Equity,J2 Global Inc,--,--,138.6
TGH UN Equity,Textainer Group Holdings Ltd,--,--,34.06
RFL UN Equity,Rafael Holdings Inc,--,--,49.65
STMP UW Equity,Stamps.com Inc,--,--,204.24
UCBI UW Equity,United Community Banks Inc/GA,--,--,32.4
ECPG UW Equity,Encore Capital Group Inc,--,--,48.27
CIR UN Equity,CIRCOR International Inc,--,--,32.89
ATNX UW Equity,Athenex Inc,--,--,5.08
RGP UW Equity,Resources Connection Inc,--,--,14.66
SB UN Equity,Safe Bulkers Inc,--,--,4.13
CVLT UW Equity,CommVault Systems Inc,--,--,81.64
IVR UN Equity,Invesco Mortgage Capital Inc,--,--,4.06
ACM UN Equity,AECOM,--,--,63.93
AVAV UW Equity,AeroVironment Inc,--,--,111.61
PMT UN Equity,PennyMac Mortgage Investment Trust,--,--,21.25
STWD UN Equity,Starwood Property Trust Inc,--,--,26.94
GNK UN Equity,Genco Shipping & Trading Ltd,--,--,19.68
TWO UN Equity,Two Harbors Investment Corp,--,--,7.88
GHL UN Equity,Greenhill & Co Inc,--,--,15.61
ARI UN Equity,Apollo Commercial Real Estate Finance In,--,--,16.52
BGSF UN Equity,BGSF Inc,--,--,12.35
NTUS UW Equity,Natus Medical Inc,--,--,29.5
NTCT UW Equity,NetScout Systems Inc,--,--,29.12
PRFT UW Equity,Perficient Inc,--,--,80.78
SYNA UW Equity,Synaptics Inc,--,--,147.58
STNG UN Equity,Scorpio Tankers Inc,--,--,24.24
UTHR UW Equity,United Therapeutics Corp,--,--,180
TDY UN Equity,Teledyne Technologies Inc,--,--,427.66
DKS UN Equity,Dick's Sporting Goods Inc,--,--,101.21
FVCB UR Equity,FVCBankcorp Inc,--,--,17.74
MANT UW Equity,ManTech International Corp/VA,--,--,89.78
SFBS UN Equity,ServisFirst Bancshares Inc,--,--,69
CMRE UN Equity,Costamare Inc,--,--,12.32
ENDP UW Equity,Endo International PLC,--,--,4.92
CNXC UW Equity,Concentrix Corp,--,--,159.4
CCMP UW Equity,CMC Materials Inc,--,--,147.14
AAN UN Equity,Aaron's Co Inc/The,--,--,32.98
OMCL UW Equity,Omnicell Inc,--,--,150.02
ITGR UN Equity,Integer Holdings Corp,--,--,94.15
PNFP UW Equity,Pinnacle Financial Partners Inc,--,--,91.97
TTMI UW Equity,TTM Technologies Inc,--,--,14.38
GPN UN Equity,Global Payments Inc,--,--,192.23
NTGR UW Equity,NETGEAR Inc,--,--,38.62
RUTH UW Equity,Ruth's Hospitality Group Inc,--,--,23.63
CIO UN Equity,City Office REIT Inc,--,--,12.62
UTI UN Equity,Universal Technical Institute Inc,--,--,6.65
APTV UN Equity,Aptiv PLC,--,--,155.77
SNX UN Equity,SYNNEX Corp,--,--,121.34
ALGN UW Equity,Align Technology Inc,--,--,614.98
CVGW UW Equity,Calavo Growers Inc,--,--,63.83
CPRI UN Equity,Capri Holdings Ltd,--,--,56.26
FSP UA Equity,Franklin Street Properties Corp,--,--,5.53
AYI UN Equity,Acuity Brands Inc,--,--,193.11
CCRN UW Equity,Cross Country Healthcare Inc,--,--,17
AMN UN Equity,AMN Healthcare Services Inc,--,--,94.48
CPSI UW Equity,Computer Programs and Systems Inc,--,--,32.96
LQDA UR Equity,Liquidia Corp,--,--,2.91
LKQ UW Equity,LKQ Corp,--,--,49.85
BSIG UN Equity,Brightsphere Investment Group Inc,--,--,23.93
SCOR UW Equity,comScore Inc,--,--,4.54
SNCR UW Equity,Synchronoss Technologies Inc,--,--,3.53
NUVA UW Equity,NuVasive Inc,--,--,69.89
IMXI UR Equity,International Money Express Inc,--,--,15.45
CMP UN Equity,Compass Minerals International Inc,--,--,59.76
ENS UN Equity,EnerSys,--,--,97.71
CEVA UW Equity,CEVA Inc,--,--,46.14
ASB UN Equity,Associated Banc-Corp,--,--,21.52
SAFT UW Equity,Safety Insurance Group Inc,--,--,79.43
RRGB UW Equity,Red Robin Gourmet Burgers Inc,--,--,33.26
NPO UN Equity,EnPro Industries Inc,--,--,97.11
SPOK UW Equity,Spok Holdings Inc,--,--,9.74
PCSB UR Equity,PCSB Financial Corp,--,--,18.4
PFS UN Equity,Provident Financial Services Inc,--,--,23.88
PRAA UW Equity,PRA Group Inc,--,--,39.59
WW UW Equity,WW International Inc,--,--,35.7
KDNY UW Equity,Chinook Therapeutics Inc,--,--,15.59
EQIX UW Equity,Equinix Inc,--,--,783.4
MOH UN Equity,Molina Healthcare Inc,--,--,254.65
PIPR UN Equity,Piper Sandler Cos,--,--,135.11
BGS UN Equity,B&G Foods Inc,--,--,33.58
INFO UN Equity,IHS Markit Ltd,--,--,113.31
UPWK UW Equity,Upwork Inc,--,--,55.98
SBNY UW Equity,Signature Bank/New York NY,--,--,256.44
ACC UN Equity,American Campus Communities Inc,--,--,48.2
FPI UN Equity,Farmland Partners Inc,--,--,12.45
MRSN UW Equity,Mersana Therapeutics Inc,--,--,14.05
TXRH UW Equity,Texas Roadhouse Inc,--,--,97.66
EXR UN Equity,Extra Space Storage Inc,--,--,166.39
MPW UN Equity,Medical Properties Trust Inc,--,--,20.5
DRH UN Equity,DiamondRock Hospitality Co,--,--,10.02
NP UN Equity,Neenah Inc,--,--,52.57
MPWR UW Equity,Monolithic Power Systems Inc,--,--,365.68
BDC UN Equity,Belden Inc,--,--,51.11
W UN Equity,Wayfair Inc,--,--,321.5
RVI UN Equity,Retail Value Inc,--,--,21.09
HAYN UW Equity,Haynes International Inc,--,--,35.19
LQDT UW Equity,Liquidity Services Inc,--,--,21.84
HOMB UW Equity,Home BancShares Inc/AR,--,--,25.59
UE UN Equity,Urban Edge Properties,--,--,19.51
AMTB UW Equity,Amerant Bancorp Inc,--,--,22
PBH UN Equity,Prestige Consumer Healthcare Inc,--,--,52.84
KOP UN Equity,Koppers Holdings Inc,--,--,31.86
WEX UN Equity,WEX Inc,--,--,197.59
TXG UW Equity,10X Genomics Inc,--,--,189.73
LHCG UW Equity,LHC Group Inc,--,--,204.29
APT UA Equity,Alpha Pro Tech Ltd,--,--,8.38
ZUMZ UW Equity,Zumiez Inc,--,--,49.04
THS UN Equity,TreeHouse Foods Inc,--,--,45.8
EBS UN Equity,Emergent BioSolutions Inc,--,--,63.37
IRBT UW Equity,iRobot Corp,--,--,93
CROX UW Equity,Crocs Inc,--,--,114.41
UAA UN Equity,Under Armour Inc,--,--,21.69
EHTH UW Equity,eHealth Inc,--,--,62.53
ALGT UW Equity,Allegiant Travel Co,--,--,190.27
CRMD UQ Equity,CorMedix Inc,--,--,7.91
KALU UW Equity,Kaiser Aluminum Corp,--,--,128.77
CGNT UW Equity,Cognyte Software Ltd,--,--,23.5
SMCI UW Equity,Super Micro Computer Inc,--,--,36.01
IBKR UW Equity,Interactive Brokers Group Inc,--,--,66.62
EIG UN Equity,Employers Holdings Inc,--,--,42.57
ATOM UR Equity,Atomera Inc,--,--,23.46
LL UN Equity,Lumber Liquidators Holdings Inc,--,--,20.9
ENSG UW Equity,Ensign Group Inc/The,--,--,87.55
UHAL UW Equity,AMERCO,--,--,572.03
MSCI UN Equity,MSCI Inc,--,--,531.75
APEI UW Equity,American Public Education Inc,--,--,28.26
JBT UN Equity,John Bean Technologies Corp,--,--,142.25
NX UN Equity,Quanex Building Products Corp,--,--,25.2
IPI UN Equity,Intrepid Potash Inc,--,--,30.01
FAF UN Equity,First American Financial Corp,--,--,62.92
ENTA UW Equity,Enanta Pharmaceuticals Inc,--,--,48.41
EXPI UQ Equity,eXp World Holdings Inc,--,--,39.2
CLW UN Equity,Clearwater Paper Corp,--,--,27.95
KRA UN Equity,Kraton Corp,--,--,31.96
INOV UW Equity,Inovalon Holdings Inc,--,--,33.28
FBHS UN Equity,Fortune Brands Home & Security Inc,--,--,97.37
NVTA UN Equity,Invitae Corp,--,--,34.45
TCX UR Equity,Tucows Inc,--,--,78.36
ARGO UN Equity,Argo Group International Holdings Ltd,--,--,53.39
CALA UW Equity,Calithera Biosciences Inc,--,--,2.17
DOMO UQ Equity,Domo Inc,--,--,82.55
KDMN UW Equity,Kadmon Holdings Inc,--,--,3.96
NRC UW Equity,National Research Corp,--,--,46.22
NEXI UQ Equity,NexImmune Inc,--,--,16.18
DBTX UW Equity,Decibel Therapeutics Inc,--,--,8.24
TLIS UQ Equity,Talis Biomedical Corp,--,--,11.25
SITM UQ Equity,SiTime Corp,--,--,125.51
SRT UN Equity,StarTek Inc,--,--,7.36
ZEN UN Equity,Zendesk Inc,--,--,146.64
TSE UN Equity,Trinseo SA,--,--,59.06
PCB UW Equity,PCB Bancorp,--,--,15.96
PAYS UR Equity,Paysign Inc,--,--,3.22
NLS UN Equity,Nautilus Inc,--,--,16.42
VNT UN Equity,Vontier Corp,--,--,32.77
VTVT UR Equity,vTv Therapeutics Inc,--,--,2.29
SIEN UW Equity,Sientra Inc,--,--,7.28
CPF UN Equity,Central Pacific Financial Corp,--,--,26.52
IBCP UW Equity,Independent Bank Corp/MI,--,--,22.12
WNC UN Equity,Wabash National Corp,--,--,16.19
AROW UW Equity,Arrow Financial Corp,--,--,36.61
MAXN UW Equity,Maxeon Solar Technologies Ltd,--,--,20.04
PAYC UN Equity,Paycom Software Inc,--,--,368.8
GBT UW Equity,Global Blood Therapeutics Inc,--,--,36.44
FBC UN Equity,Flagstar Bancorp Inc,--,--,43.35
ACEL UN Equity,Accel Entertainment Inc,--,--,12.31
FOE UN Equity,Ferro Corp,--,--,21.45
ONB UW Equity,Old National Bancorp/IN,--,--,18.27
ACLS UW Equity,Axcelis Technologies Inc,--,--,39.12
MTOR UN Equity,Meritor Inc,--,--,22.74
CIX UA Equity,CompX International Inc,--,--,21.2
BY UN Equity,Byline Bancorp Inc,--,--,22.5
IBEX UQ Equity,IBEX Holdings Ltd,--,--,20.6
CMPI UQ Equity,Checkmate Pharmaceuticals Inc,--,--,6.33
ROKU UW Equity,Roku Inc,--,--,430.94
DCPH UW Equity,Deciphera Pharmaceuticals Inc,--,--,38.16
PLAB UW Equity,Photronics Inc,--,--,13.49
NRBO UR Equity,NeuroBo Pharmaceuticals Inc,--,--,3.25
AUD UN Equity,Entercom Communications Corp,--,--,4.48
MIC UN Equity,Macquarie Infrastructure Corp,--,--,38.22
BIPC UN Equity,Brookfield Infrastructure Corp,--,--,73.74
FHTX UQ Equity,Foghorn Therapeutics Inc,--,--,10.29
CI UN Equity,Cigna Corp,--,--,237.1
NYMX UR Equity,Nymox Pharmaceutical Corp,--,--,1.62
CWCO UW Equity,Consolidated Water Co Ltd,--,--,12.62
IOSP UW Equity,Innospec Inc,--,--,94
JAMF UW Equity,Jamf Holding Corp,--,--,34.51
ECOM UN Equity,ChannelAdvisor Corp,--,--,24.6
GLNG UW Equity,Golar LNG Ltd,--,--,13.69
GORO UA Equity,Gold Resource Corp,--,--,2.56
ALSN UN Equity,Allison Transmission Holdings Inc,--,--,40.31
AGNC UW Equity,AGNC Investment Corp,--,--,17.22
AOSL UW Equity,Alpha & Omega Semiconductor Ltd,--,--,28.79
GRPN UW Equity,Groupon Inc,--,--,45.8
OBNK UW Equity,Origin Bancorp Inc,--,--,43.42
MTSI UW Equity,MACOM Technology Solutions Holdings Inc,--,--,61.96
