date,vix,spy,spyv,rate10y,rate3m,dxy,oil
05.08.2014,16.87,192.01,152690379,2.485,0.023,81.328,97.38
06.08.2014,16.37,192.07,94818317,2.472,0.023,81.444,96.92
07.08.2014,16.66,191.03,135733421,2.412,0.023,81.524,97.34
08.08.2014,15.77,193.24,117014384,2.421,0.023,81.389,97.65
11.08.2014,14.23,193.80,74543691,2.428,0.03,81.466,98.08
12.08.2014,14.13,193.53,73631640,2.45,0.028,81.5,97.37
13.08.2014,12.90,194.84,69046544,2.418,0.033,81.596,97.59
14.08.2014,12.42,195.76,57370793,2.402,0.028,81.588,95.58
15.08.2014,13.15,195.72,139950669,2.341,0.028,81.424,97.35
18.08.2014,12.32,197.36,75424360,2.394,0.028,81.576,96.41
19.08.2014,12.21,198.39,59134709,2.401,0.028,81.883,94.48
20.08.2014,11.78,198.92,72762541,2.427,0.023,82.226,96.07
21.08.2014,11.76,199.50,67790690,2.408,0.013,82.154,93.96
22.08.2014,11.47,199.19,76107359,2.403,0.02,82.336,93.65
25.08.2014,11.70,200.20,63855022,2.383,0.018,82.549,93.35
26.08.2014,11.63,200.33,47298324,2.397,0.023,82.65,93.86
27.08.2014,11.78,200.25,47873708,2.358,0.028,82.428,93.88
28.08.2014,12.05,200.14,58330373,2.337,0.028,82.477,94.55
29.08.2014,11.98,200.71,65906598,2.344,0.023,82.748,95.96
02.09.2014,12.25,200.61,72425793,2.422,0.018,82.992,92.88
03.09.2014,12.36,200.50,57461742,2.397,0.023,82.865,95.54
04.09.2014,12.64,200.21,85236442,2.451,0.023,83.82,94.45
05.09.2014,12.09,201.11,102176784,2.46,0.028,83.739,93.29
08.09.2014,12.66,200.59,64145745,2.472,0.023,84.232,92.66
09.09.2014,13.50,199.32,88590876,2.504,0.013,84.278,92.75
10.09.2014,12.88,200.07,67251103,2.542,0.018,84.283,91.67
11.09.2014,12.80,200.30,66823558,2.551,0.015,84.298,92.83
12.09.2014,13.31,199.13,117478516,2.611,0.013,84.24,92.27
15.09.2014,14.12,198.98,76401421,2.59,0.013,84.264,92.92
16.09.2014,12.73,200.48,116200722,2.593,0.013,84.074,94.88
17.09.2014,12.65,200.75,151265896,2.621,0.018,84.345,94.42
18.09.2014,12.03,201.82,94990300,2.615,0.01,84.323,93.07
19.09.2014,12.11,200.70,121649147,2.575,0.013,84.735,92.41
22.09.2014,13.69,199.15,125552758,2.565,0.003,84.752,91.52
23.09.2014,14.93,198.01,111393319,2.528,0.013,84.658,91.56
24.09.2014,13.27,199.56,107275635,2.565,0.013,85.037,92.8
25.09.2014,15.64,196.34,150300028,2.503,0.008,85.195,92.53
26.09.2014,14.85,197.90,103546740,2.529,0.013,85.64,93.54
29.09.2014,15.98,197.54,95111605,2.478,0.008,85.591,94.57
30.09.2014,16.31,197.02,131302082,2.49,0.018,85.936,91.16
01.10.2014,16.71,194.35,177797862,2.386,0.013,85.972,90.73
02.10.2014,16.16,194.38,157285182,2.426,0.013,85.601,91.01
03.10.2014,14.55,196.52,121568769,2.435,0.008,86.694,89.74
06.10.2014,15.46,196.29,104778335,2.421,0.008,85.928,90.34
07.10.2014,17.20,193.26,147913498,2.34,0.008,85.672,88.85
08.10.2014,15.11,196.64,186461453,2.322,0.003,85.297,87.31
09.10.2014,18.76,192.74,210704601,2.314,0.008,85.522,85.77
10.10.2014,21.24,190.54,221908954,2.281,0.008,85.912,85.82
13.10.2014,24.64,187.41,230938833,2.281,0.008,85.532,85.74
14.10.2014,22.79,187.70,215846527,2.198,0.008,85.822,81.84
15.10.2014,26.25,186.43,380714598,2.137,0.018,85.147,81.78
16.10.2014,25.20,186.27,270391488,2.157,0.03,84.955,82.7
17.10.2014,21.99,188.47,214624921,2.194,0.023,85.11,82.75
20.10.2014,18.57,190.30,130010813,2.192,0.023,84.953,82.71
21.10.2014,16.08,194.07,154948579,2.223,0.013,85.303,82.81
22.10.2014,17.87,192.69,151822409,2.217,0.018,85.741,80.52
23.10.2014,16.53,194.93,154944169,2.272,0.008,85.843,82.09
24.10.2014,16.11,196.43,117927286,2.269,0.008,85.732,81.01
27.10.2014,16.04,196.16,82953689,2.261,0.008,85.495,81
28.10.2014,14.39,198.41,106735936,2.297,0.013,85.408,81.42
29.10.2014,15.15,198.11,142557417,2.318,0.013,85.952,82.2
30.10.2014,14.52,199.38,113329976,2.306,0.008,86.147,81.12
31.10.2014,14.03,201.66,146902554,2.336,0.008,86.917,80.54
03.11.2014,14.73,201.77,93734143,2.343,0.008,87.309,78.78
04.11.2014,14.89,201.07,93342777,2.334,0.023,86.984,77.19
05.11.2014,14.17,202.34,91708574,2.343,0.023,87.444,78.68
06.11.2014,13.67,203.15,107089076,2.387,0.023,88.012,77.91
07.11.2014,13.12,203.34,89539712,2.298,0.023,87.642,78.65
10.11.2014,12.67,203.98,66318964,2.361,0.023,87.81,77.4
11.11.2014,12.92,204.18,54499375,2.361,0.018,87.531,77.94
12.11.2014,13.02,203.96,90120295,2.372,0.013,87.822,77.18
13.11.2014,13.79,204.19,85357918,2.341,0.008,87.674,74.21
14.11.2014,13.31,204.24,80417514,2.321,0.008,87.525,75.82
17.11.2014,13.99,204.37,80440954,2.341,0.008,87.926,75.64
18.11.2014,13.86,205.55,76068107,2.316,0.013,87.575,74.61
19.11.2014,13.96,205.22,82373009,2.36,0.003,87.647,74.58
20.11.2014,13.58,205.58,72840326,2.338,0.003,87.591,75.58
21.11.2014,12.90,206.68,142327285,2.311,0.008,88.31,76.51
24.11.2014,12.62,207.26,65880759,2.307,0.008,88.151,75.78
25.11.2014,12.25,207.11,79108301,2.258,0.023,87.92,74.09
26.11.2014,12.07,207.64,62167832,2.246,0.01,87.607,73.69
28.11.2014,13.33,207.20,57890088,2.165,0.013,88.356,66.15
01.12.2014,14.29,205.76,103968354,2.236,0.013,87.946,69
02.12.2014,12.85,207.09,74507192,2.293,0.015,88.647,66.88
03.12.2014,12.47,207.89,68951968,2.281,0.008,88.956,67.38
04.12.2014,12.38,207.66,91316591,2.235,0.018,88.704,66.81
05.12.2014,11.82,208.00,91025470,2.307,0.013,89.334,65.84
08.12.2014,14.21,206.61,108588152,2.258,0.008,89.041,63.05
09.12.2014,14.89,206.47,125180054,2.214,0.03,88.69,63.82
10.12.2014,18.53,203.16,159856394,2.165,0.03,88.271,60.94
11.12.2014,20.08,204.19,159012805,2.163,0.023,88.663,59.95
12.12.2014,21.08,200.89,202330191,2.083,0.018,88.363,57.81
15.12.2014,20.42,199.51,189965750,2.119,0.008,88.46,55.91
16.12.2014,23.57,197.91,259543848,2.06,0.033,88.125,55.93
17.12.2014,19.44,201.79,253910092,2.137,0.023,89.133,56.47
18.12.2014,16.81,206.78,257633887,2.208,0.038,89.235,54.11
19.12.2014,16.49,206.52,245084590,2.163,0.03,89.598,56.52
22.12.2014,15.25,207.47,148318934,2.159,0.023,89.77,55.26
23.12.2014,14.80,207.75,122167931,2.262,0.013,90.064,57.12
24.12.2014,14.37,207.77,42963399,2.264,0.003,89.967,55.84
26.12.2014,14.50,208.44,57326703,2.251,0.003,90.03,54.73
29.12.2014,15.06,208.72,79643948,2.203,0.003,90.19,53.61
30.12.2014,15.92,207.60,73540761,2.188,0.01,89.991,54.12
31.12.2014,19.20,205.54,130333829,2.172,0.041,90.269,53.27
02.01.2015,17.79,205.43,121465865,2.111,0.018,91.08,52.69
05.01.2015,19.92,201.72,169632646,2.033,0.013,91.378,50.04
06.01.2015,21.12,199.82,209151408,1.941,0.028,91.499,47.93
07.01.2015,19.31,202.31,125346709,1.969,0.025,91.89,48.65
08.01.2015,17.01,205.90,147217784,2.019,0.018,92.368,48.79
09.01.2015,17.55,204.25,158567288,1.946,0.018,91.935,48.36
12.01.2015,19.60,202.65,144396067,1.908,0.018,91.983,46.07
13.01.2015,20.56,202.08,214553306,1.901,0.028,92.31,45.89
14.01.2015,21.48,200.86,192991092,1.856,0.03,92.161,48.48
15.01.2015,22.39,199.02,176613906,1.716,0.028,92.352,46.25
16.01.2015,20.95,201.63,211879605,1.838,0.018,92.52,48.69
20.01.2015,19.89,202.06,130991069,1.789,0.01,93.046,46.39
21.01.2015,18.85,203.08,122942707,1.873,0.023,92.904,47.78
22.01.2015,16.40,206.10,174356029,1.864,0.018,94.077,46.31
23.01.2015,16.66,204.97,117516753,1.798,0.018,94.762,45.59
26.01.2015,15.52,205.45,92009711,1.825,0.008,94.802,45.15
27.01.2015,17.22,202.74,134044598,1.824,0.018,94.022,46.23
28.01.2015,20.44,200.14,168514312,1.722,0.018,94.467,44.45
29.01.2015,18.76,201.99,173585424,1.752,0.008,94.782,44.53
30.01.2015,20.97,199.45,197729724,1.642,0.003,94.804,48.24
02.02.2015,19.43,201.92,163106969,1.665,0.008,94.504,49.57
03.02.2015,17.33,204.84,124212881,1.792,0.018,93.6,53.05
04.02.2015,18.33,204.06,134306728,1.752,0.008,93.986,48.45
05.02.2015,16.85,206.12,97953181,1.821,0.01,93.569,50.48
06.02.2015,17.29,205.55,125672026,1.958,0.018,94.698,51.69
09.02.2015,18.55,204.63,87219016,1.978,0.008,94.449,52.86
10.02.2015,17.23,206.81,96164183,1.998,0.008,94.758,50.02
11.02.2015,16.96,206.93,91087785,2.018,0.008,94.985,48.84
12.02.2015,15.34,208.92,97545949,1.985,0.013,94.094,51.21
13.02.2015,14.69,209.78,93670430,2.051,0.008,94.201,52.78
17.02.2015,15.80,210.11,76968199,2.139,0.01,94.061,53.53
18.02.2015,15.45,210.13,80652941,2.081,0.018,94.198,52.14
19.02.2015,15.29,209.98,91462491,2.115,0.018,94.404,51.16
20.02.2015,14.30,211.24,140896392,2.113,0.018,94.253,50.34
23.02.2015,14.56,211.21,74411054,2.058,0.018,94.569,49.45
24.02.2015,13.69,211.81,72472263,1.981,0.018,94.493,49.28
25.02.2015,13.84,211.63,73061687,1.97,0.018,94.213,50.99
26.02.2015,13.91,211.38,72697868,2.03,0.018,95.292,48.17
27.02.2015,13.34,210.66,108075972,1.994,0.013,95.293,49.76
02.03.2015,13.04,211.99,87491428,2.083,0.013,95.462,49.59
03.03.2015,13.86,211.12,110325809,2.12,0.013,95.383,50.52
04.03.2015,14.23,210.23,114497192,2.118,0.01,95.965,51.53
05.03.2015,14.04,210.46,76872957,2.116,0.008,96.378,50.76
06.03.2015,15.20,207.50,188127982,2.242,0.008,97.615,49.61
09.03.2015,15.06,208.36,89818893,2.192,0.008,97.588,50
10.03.2015,16.69,204.98,157121263,2.131,0.013,98.618,48.29
11.03.2015,16.87,204.50,110145718,2.109,0.018,99.795,48.17
12.03.2015,15.42,207.10,93993523,2.117,0.023,99.435,47.05
13.03.2015,16.00,205.83,162410893,2.115,0.023,100.33,44.84
16.03.2015,15.61,208.58,136099192,2.073,0.033,99.604,43.88
17.03.2015,15.66,207.96,94510422,2.051,0.048,99.585,43.46
18.03.2015,13.97,210.46,228808524,1.921,0.03,98.55,44.66
19.03.2015,14.07,209.50,117917302,1.969,0.008,99.26,43.96
20.03.2015,13.02,210.41,177715081,1.931,0.003,97.909,45.72
23.03.2015,13.41,210.00,71784536,1.912,0.003,97.033,47.45
24.03.2015,13.62,208.82,77805321,1.874,0.018,97.193,47.51
25.03.2015,15.44,205.76,159521708,1.926,0.03,96.979,49.21
26.03.2015,15.80,205.27,153067241,1.99,0.03,97.436,51.43
27.03.2015,15.07,205.74,118938966,1.962,0.038,97.291,48.87
30.03.2015,14.51,208.25,96180365,1.948,0.018,97.975,48.68
31.03.2015,15.29,206.43,126768703,1.924,0.023,98.357,47.6
01.04.2015,15.11,205.70,137303584,1.858,0.018,98.185,50.09
02.04.2015,14.67,206.44,86900906,1.912,0.015,97.436,49.14
06.04.2015,14.74,207.83,114368155,1.896,0.008,96.777,52.14
07.04.2015,14.78,207.28,81236337,1.886,0.018,97.83,53.98
08.04.2015,13.98,207.98,89351939,1.906,0.025,97.94,50.42
09.04.2015,13.09,208.90,85548854,1.96,0.023,99.155,50.79
10.04.2015,12.58,210.04,72722915,1.948,0.018,99.338,51.64
13.04.2015,13.94,209.09,74436594,1.928,0.013,99.49,51.91
14.04.2015,13.67,209.49,75099866,1.899,0.018,98.733,53.29
15.04.2015,12.84,210.43,99529320,1.889,0.013,98.319,56.39
16.04.2015,12.60,210.37,68934864,1.891,0.018,97.415,56.71
17.04.2015,13.89,207.95,191113230,1.866,0.018,97.52,55.74
20.04.2015,13.30,209.85,92189481,1.89,0.013,97.941,56.38
21.04.2015,13.25,209.60,72559831,1.91,0.023,98.004,55.26
22.04.2015,12.71,210.63,78264616,1.98,0.023,97.932,56.16
23.04.2015,12.48,211.16,102585942,1.959,0.023,97.278,57.74
24.04.2015,12.29,211.65,61327387,1.909,0.02,96.922,57.15
27.04.2015,13.12,210.77,79358126,1.922,0.013,96.765,56.99
28.04.2015,12.41,211.44,86863531,2.004,0.013,96.092,57.06
29.04.2015,13.39,210.57,125684903,2.04,-0.003,95.209,58.58
30.04.2015,14.55,208.46,161304890,2.033,0.003,94.6,59.63
01.05.2015,12.70,210.72,103399711,2.114,0.003,95.297,59.15
04.05.2015,12.85,211.32,70927235,2.145,0.003,95.48,58.93
05.05.2015,14.31,208.90,113326156,2.186,0.008,95.076,60.4
06.05.2015,15.15,208.04,135060151,2.244,0.01,94.087,60.93
07.05.2015,15.13,208.87,88244940,2.181,0.008,94.635,58.94
08.05.2015,12.86,211.62,155877260,2.149,0.008,94.794,59.39
11.05.2015,13.85,210.61,75708065,2.281,0.008,95.011,59.25
12.05.2015,13.86,209.98,119727592,2.25,0.013,94.534,60.75
